genome_origin	qseqid	pident	length	evalue	bitscore	sseqid	stitle
573.64701	573.64701|accn|JALKQB010000003_1|accn|JALKQB010000003_1:15;size=1	100.0	32	8.54e-10	63.9	NZ_JBSDWY010000004.1	NZ_JBSDWY010000004.1 Klebsiella quasipneumoniae strain 15AR2774 plasmid p15AR2774C, whole genome shotgun sequence
573.64701	573.64701|accn|JALKQB010000003_1|accn|JALKQB010000003_1:23;size=1	100.0	26	3.25e-06	52.0	NZ_RRJA01000147.1	NZ_RRJA01000147.1 Escherichia coli strain FWSEC0258 map unlocalized plasmid unnamed5 FWSEC0258_contig00007, whole genome shotgun sequence
573.64701	573.64701|accn|JALKQB010000003_1|accn|JALKQB010000003_1:25;size=1	93.75	32	5.08e-05	48.1	NZ_LFKC01000048.1	NZ_LFKC01000048.1 Escherichia coli strain HMLN-1 map unlocalized plasmid unnamed contig0048, whole genome shotgun sequence
573.64741	573.64741|accn|JAYNAM010000010_1|accn|JAYNAM010000010_1:14;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.64741	573.64741|accn|JAYNAM010000010_1|accn|JAYNAM010000010_1:34;size=1	96.875	32	2.08e-07	56.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.65046	573.65046|accn|JAUPTB010000001_1|accn|JAUPTB010000001_1:2;size=1	100.0	33	2.31e-10	65.9	NZ_JBJNVQ010000001.1	NZ_JBJNVQ010000001.1 Priestia megaterium strain SY0032 plasmid pB32F, whole genome shotgun sequence
573.65046	573.65046|accn|JAUPTB010000001_2|accn|JAUPTB010000001_2:6;size=2	100.0	33	2.31e-10	65.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.65209	573.65209|accn|JAQQTS010000012_2|accn|JAQQTS010000012_2:3;size=1	89.394	66	7.33e-13	75.8	NZ_SDWQ01000010.1	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.65209	573.65209|accn|JAQQTS010000012_2|accn|JAQQTS010000012_2:4;size=1	88.71	62	1.79e-10	67.9	NZ_JACGYC010000002.1	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.65906	573.65906|accn|573.65906.con.0005_1|accn|573.65906.con.0005_1:22;size=1	96.875	32	2.08e-07	56.0	NZ_JBSDWY010000004.1	NZ_JBSDWY010000004.1 Klebsiella quasipneumoniae strain 15AR2774 plasmid p15AR2774C, whole genome shotgun sequence
573.65906	573.65906|accn|573.65906.con.0005_1|accn|573.65906.con.0005_1:23;size=1	100.0	32	8.54e-10	63.9	NZ_JBSSPQ010000003.1	NZ_JBSSPQ010000003.1 Shigella boydii strain FB321 plasmid pFB321b, whole genome shotgun sequence
573.66206	573.66206|accn|573.66206.con.0007_1|accn|573.66206.con.0007_1:12;size=1	100.0	32	8.54e-10	63.9	NZ_JACTAR010000008.1	NZ_JACTAR010000008.1 Klebsiella pneumoniae strain HKP0064 plasmid pHKP0064.5, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:12;size=4	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:13;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:14;size=2	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:16;size=2	100.0	37	1.18e-12	73.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:17;size=7	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:18;size=2	100.0	37	1.18e-12	73.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:19;size=4	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:20;size=3	100.0	38	3.14e-13	75.8	NZ_NBON01000047.1	NZ_NBON01000047.1 Klebsiella pneumoniae strain ARPG-380 map unlocalized plasmid unnamed1 contig47, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:21;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:22;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:23;size=3	100.0	37	1.18e-12	73.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:2;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:3;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:7;size=4	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:8;size=8	100.0	38	3.14e-13	75.8	NZ_JBRTYH010000002.1	NZ_JBRTYH010000002.1 Klebsiella pneumoniae strain KP6 plasmid pKP6-pls1, whole genome shotgun sequence
573.66592	573.66592|accn|573.66592.con.0027_1|accn|573.66592.con.0027_1:9;size=4	93.75	32	7.11e-05	48.1	NZ_JBSPEX010000002.1	NZ_JBSPEX010000002.1 Enterobacter kobei strain 5FRT2 plasmid pT5FRT2, whole genome shotgun sequence
573.66611	573.66611|accn|573.66611.con.0009_2|accn|573.66611.con.0009_2:3;size=1	100.0	28	2.22e-07	56.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.66613	573.66613|accn|573.66613.con.0002_1|accn|573.66613.con.0002_1:16;size=1	93.75	32	5.08e-05	48.1	NZ_RRJA01000147.1	NZ_RRJA01000147.1 Escherichia coli strain FWSEC0258 map unlocalized plasmid unnamed5 FWSEC0258_contig00007, whole genome shotgun sequence
573.66613	573.66613|accn|573.66613.con.0002_1|accn|573.66613.con.0002_1:37;size=1	96.552	29	1.28e-05	50.1	NZ_JAUAMU010000005.1	NZ_JAUAMU010000005.1 Escherichia coli strain ETEC4066F map unlocalized plasmid pEC4066F_1 ETEC_4066F_pl_1, whole genome shotgun sequence
573.66613	573.66613|accn|573.66613.con.0002_1|accn|573.66613.con.0002_1:7;size=1	93.333	30	0.000792	44.1	NZ_JBFCOO010000492.1	NZ_JBFCOO010000492.1 Enterobacter cloacae subsp. cloacae strain SDEclo754 plasmid p1_SDEclo754_OXA-181, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0001_4|accn|573.66693.con.0001_4:2;size=2	96.97	33	5.62e-08	58.0	NZ_JBROXS010000002.1	NZ_JBROXS010000002.1 Klebsiella pneumoniae strain CRKP-C197 plasmid unnamed1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0001_4|accn|573.66693.con.0001_4:5;size=1	100.0	29	5.62e-08	58.0	NZ_JAHMAA010000005.1	NZ_JAHMAA010000005.1 Escherichia coli strain BMH-17-0036 plasmid unnamed1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0033_3|accn|573.66693.con.0033_3:11;size=1	100.0	33	2.31e-10	65.9	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0033_3|accn|573.66693.con.0033_3:12;size=1	96.97	33	5.62e-08	58.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0033_3|accn|573.66693.con.0033_3:3;size=1	96.97	33	5.62e-08	58.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0033_3|accn|573.66693.con.0033_3:4;size=1	100.0	33	2.31e-10	65.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0039_5|accn|573.66693.con.0039_5:11;size=2	100.0	37	1.18e-12	73.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0039_5|accn|573.66693.con.0039_5:12;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.66693	573.66693|accn|573.66693.con.0040_6|accn|573.66693.con.0040_6:2;size=2	96.97	33	5.62e-08	58.0	NZ_JBRZFD010000005.1	NZ_JBRZFD010000005.1 Klebsiella grimontii strain KLO00131 plasmid pKLO00131_5, whole genome shotgun sequence
573.66855	573.66855|accn|573.66855.con.0030_1|accn|573.66855.con.0030_1:9;size=9	97.368	38	7.66e-11	67.9	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.67066	573.67066|accn|573.67066.con.0002_1|accn|573.67066.con.0002_1:17;size=1	96.429	28	5.08e-05	48.1	NZ_RRKD01000155.1	NZ_RRKD01000155.1 Escherichia coli strain FWSEC0287 map unlocalized plasmid unnamed5 FWSEC0287_contig00050, whole genome shotgun sequence
573.67082	573.67082|accn|573.67082.con.0009_1|accn|573.67082.con.0009_1:12;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.67082	573.67082|accn|573.67082.con.0009_1|accn|573.67082.con.0009_1:8;size=1	93.75	32	5.08e-05	48.1	NZ_SGOJ01000001.1	NZ_SGOJ01000001.1 Klebsiella pneumoniae strain CR5 map unlocalized plasmid unnamed1 contig1, whole genome shotgun sequence
573.67496	573.67496|accn|573.67496.con.0036_1|accn|573.67496.con.0036_1:10;size=9	100.0	38	3.14e-13	75.8	NZ_JBQTGO010000002.1	NZ_JBQTGO010000002.1 Klebsiella ornithinolytica strain LYG_6_1B plasmid pLYG_6_1B_290Kb, whole genome shotgun sequence
573.67496	573.67496|accn|573.67496.con.0036_1|accn|573.67496.con.0036_1:4;size=9	100.0	38	3.14e-13	75.8	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.67998	573.67998|accn|JBAMYN010000001_1|accn|JBAMYN010000001_1:16;size=1	87.5	56	6.11e-07	56.0	NZ_JACGYC010000002.1	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.67998	573.67998|accn|JBAMYN010000001_1|accn|JBAMYN010000001_1:17;size=2	87.692	65	8.93e-10	65.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.67998	573.67998|accn|JBAMYN010000001_1|accn|JBAMYN010000001_1:18;size=2	89.231	65	3.66e-12	73.8	NZ_SDWQ01000010.1	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.67998	573.67998|accn|JBAMYN010000001_1|accn|JBAMYN010000001_1:20;size=2	90.361	83	2.09e-20	101.0	NZ_SDWQ01000010.1	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.68081	573.68081|accn|JAXUCE010000077_1|accn|JAXUCE010000077_1:35;size=2	96.875	32	2.08e-07	56.0	NZ_JBRAWP010000002.1	NZ_JBRAWP010000002.1 Enterobacter asburiae strain 20AR0632 plasmid p20AR0632A, whole genome shotgun sequence
573.68469	573.68469|accn|JBANNY010000001_2|accn|JBANNY010000001_2:11;size=2	96.97	33	5.62e-08	58.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:13;size=1	96.429	28	5.08e-05	48.1	NZ_JBROXS010000002.1	NZ_JBROXS010000002.1 Klebsiella pneumoniae strain CRKP-C197 plasmid unnamed1, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:14;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:17;size=1	100.0	32	8.54e-10	63.9	NZ_JBSMIZ010000005.1	NZ_JBSMIZ010000005.1 Klebsiella pneumoniae strain PS-71 plasmid p4, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:18;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:20;size=1	93.75	32	5.08e-05	48.1	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:3;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.72893	573.72893|accn|JBAPAV010000010_1|accn|JBAPAV010000010_1:8;size=1	96.875	32	2.08e-07	56.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.72957	573.72957|accn|JARMYK010000001_2|accn|JARMYK010000001_2:1;size=1	96.97	33	5.62e-08	58.0	NZ_JASISD010000003.1	NZ_JASISD010000003.1 Klebsiella pneumoniae strain CS00367 plasmid p1_CS00367, whole genome shotgun sequence
573.72963	573.72963|accn|JARMZG010000004_1|accn|JARMZG010000004_1:2;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.72963	573.72963|accn|JARMZG010000004_1|accn|JARMZG010000004_1:3;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:10;size=6	100.0	36	4.44e-12	71.9	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:11;size=6	100.0	36	4.44e-12	71.9	NZ_JBNGOD010000008.1	NZ_JBNGOD010000008.1 Klebsiella pneumoniae subsp. pneumoniae strain MDCL 36_2022 plasmid IncHI1B(pNDM-MAR), whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:2;size=1	100.0	36	4.44e-12	71.9	NZ_SGOJ01000001.1	NZ_SGOJ01000001.1 Klebsiella pneumoniae strain CR5 map unlocalized plasmid unnamed1 contig1, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:5;size=3	100.0	35	1.66e-11	69.9	NZ_SGOJ01000001.1	NZ_SGOJ01000001.1 Klebsiella pneumoniae strain CR5 map unlocalized plasmid unnamed1 contig1, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:6;size=4	100.0	36	4.44e-12	71.9	NZ_SGOJ01000001.1	NZ_SGOJ01000001.1 Klebsiella pneumoniae strain CR5 map unlocalized plasmid unnamed1 contig1, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_1|accn|JBCFZA010000002_1:7;size=4	100.0	36	4.44e-12	71.9	NZ_NBON01000047.1	NZ_NBON01000047.1 Klebsiella pneumoniae strain ARPG-380 map unlocalized plasmid unnamed1 contig47, whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_2|accn|JBCFZA010000002_2:1;size=1	100.0	39	8.33e-14	77.8	NZ_JBNGOD010000008.1	NZ_JBNGOD010000008.1 Klebsiella pneumoniae subsp. pneumoniae strain MDCL 36_2022 plasmid IncHI1B(pNDM-MAR), whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_2|accn|JBCFZA010000002_2:2;size=3	100.0	39	8.33e-14	77.8	NZ_JBNGOD010000008.1	NZ_JBNGOD010000008.1 Klebsiella pneumoniae subsp. pneumoniae strain MDCL 36_2022 plasmid IncHI1B(pNDM-MAR), whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_2|accn|JBCFZA010000002_2:3;size=1	100.0	38	3.14e-13	75.8	NZ_JBNGOD010000008.1	NZ_JBNGOD010000008.1 Klebsiella pneumoniae subsp. pneumoniae strain MDCL 36_2022 plasmid IncHI1B(pNDM-MAR), whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_2|accn|JBCFZA010000002_2:4;size=1	100.0	40	2.2e-14	79.8	NZ_JBNGOD010000008.1	NZ_JBNGOD010000008.1 Klebsiella pneumoniae subsp. pneumoniae strain MDCL 36_2022 plasmid IncHI1B(pNDM-MAR), whole genome shotgun sequence
573.73033	573.73033|accn|JBCFZA010000002_2|accn|JBCFZA010000002_2:8;size=1	100.0	38	3.14e-13	75.8	NZ_SGOJ01000001.1	NZ_SGOJ01000001.1 Klebsiella pneumoniae strain CR5 map unlocalized plasmid unnamed1 contig1, whole genome shotgun sequence
573.73499	573.73499|accn|JBCLVR010000024-1_1|accn|JBCLVR010000024-1_1:1;size=1	96.552	29	1.28e-05	50.1	NZ_JBRJPH010000003.1	NZ_JBRJPH010000003.1 Klebsiella aerogenes strain EB00136 plasmid p403_EB00136_3, whole genome shotgun sequence
573.77468	573.77468|accn|JBEQGY010000009_1|accn|JBEQGY010000009_1:14;size=3	100.0	38	3.14e-13	75.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.77468	573.77468|accn|JBEQGY010000009_1|accn|JBEQGY010000009_1:16;size=3	100.0	37	1.18e-12	73.8	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.77491	573.77491|accn|BAACAI010000002_2|accn|BAACAI010000002_2:6;size=1	100.0	33	2.31e-10	65.9	NZ_JBROXS010000005.1	NZ_JBROXS010000005.1 Klebsiella pneumoniae strain CRKP-C197 plasmid unnamed4, whole genome shotgun sequence
573.77692	573.77692|accn|JBFLJP010000012_1|accn|JBFLJP010000012_1:1;size=1	100.0	30	1.33e-08	60.0	NZ_JBQWSS010000002.1	NZ_JBQWSS010000002.1 Klebsiella michiganensis strain 23K892 plasmid p23K892_2, whole genome shotgun sequence
573.77692	573.77692|accn|JBFLJP010000012_1|accn|JBFLJP010000012_1:2;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.77692	573.77692|accn|JBFLJP010000012_1|accn|JBFLJP010000012_1:3;size=1	100.0	32	8.54e-10	63.9	NZ_JBSPEX010000002.1	NZ_JBSPEX010000002.1 Enterobacter kobei strain 5FRT2 plasmid pT5FRT2, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:21;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHG010000002.1	NZ_JBSQHG010000002.1 Klebsiella grimontii strain L15 map unlocalized plasmid unnamed contig_2, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:28;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:29;size=1	100.0	32	8.54e-10	63.9	NZ_JBSDWY010000004.1	NZ_JBSDWY010000004.1 Klebsiella quasipneumoniae strain 15AR2774 plasmid p15AR2774C, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:34;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:51;size=1	100.0	33	2.31e-10	65.9	NZ_JBSMIU010000004.1	NZ_JBSMIU010000004.1 Klebsiella quasivariicola strain SW-9 plasmid p3, whole genome shotgun sequence
573.77709	573.77709|accn|JBFMJV010000002_1|accn|JBFMJV010000002_1:57;size=1	100.0	28	2.08e-07	56.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:10;size=1	85.87	92	7.66e-14	79.8	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:14;size=2	88.525	61	6.34e-10	65.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:1;size=1	88.679	53	1.33e-07	58.0	NZ_JACGYC010000002.1	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:4;size=2	86.364	88	7.66e-14	79.8	NZ_JACGYC010000002.1	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:6;size=1	86.25	80	1.45e-11	71.9	NZ_JBFRBT010000181.1	NZ_JBFRBT010000181.1 Staphylococcus aureus strain SA_D1S_OM_E map unlocalized plasmid unnamed2 k141_202, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:7;size=1	85.333	75	1.39e-08	61.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.78596	573.78596|accn|JBGMVN010000025_1|accn|JBGMVN010000025_1:9;size=1	90.196	51	9.9e-09	61.9	NZ_JARYIA010000006.1	NZ_JARYIA010000006.1 Staphylococcus aureus strain GE-MSSA34 plasmid unnamed2, whole genome shotgun sequence
573.78726	573.78726|accn|JBGUDM010000043_1|accn|JBGUDM010000043_1:10;size=4	100.0	37	1.18e-12	73.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.78726	573.78726|accn|JBGUDM010000043_1|accn|JBGUDM010000043_1:11;size=4	100.0	38	3.14e-13	75.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.78726	573.78726|accn|JBGUDM010000043_1|accn|JBGUDM010000043_1:13;size=9	100.0	38	3.14e-13	75.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.78726	573.78726|accn|JBGUDM010000043_1|accn|JBGUDM010000043_1:7;size=8	100.0	38	3.14e-13	75.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
